reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
3802099e-0673-421c-9c59-de2197f31e3d,Negumma Wekgari,https://play-lh.googleusercontent.com/a-/ALV-UjUFT3WpwZTaqqKk2ejuf19EM2Iedt4mNukDVJ8bbokaJ0L106Bs,good app,5,0,1.1.0,2025-08-16 08:45:33,,,1.1.0
58b8b6db-21ca-455d-97ca-bdf953cc3104,bona bedaso,https://play-lh.googleusercontent.com/a/ACg8ocITSO2y-1USmtqVV2bIKbI_2wyRwCJfUitjFNFYNPFAldG0Sg=mo,Excellent App,5,0,1.1.0,2025-08-15 15:17:05,,,1.1.0
8dd678a4-b4ec-48bd-957f-4d6198754bd6,Basha Kesim,https://play-lh.googleusercontent.com/a-/ALV-UjUP6lqFTTCSYO_3-cNKlwf1PTr5edHOg3SNEKcI5C6BGTZKZP3L,Amazing,5,1,1.1.0,2025-08-15 00:37:35,,,1.1.0
4d8f2b5b-2d74-4ae4-ab17-0ed8ef3965a0,Abinet Daniel,https://play-lh.googleusercontent.com/a/ACg8ocJurc4TNRoQGfhetwaF2soExu4_JWpYkXJtnCEu2vcXMbc33w=mo,its best and trustworthy app i like,5,1,1.1.0,2025-08-13 14:03:29,,,1.1.0
4f3a01eb-ded8-4035-8b50-70509c391cdf,Zeinadin999,https://play-lh.googleusercontent.com/a-/ALV-UjXq6s-2NEul_Q9bxkLhOPTgWf3uAOPJM8d6By4dhlNM7x2Ch0k,ok,5,0,1.0.9,2025-08-12 20:32:41,,,1.0.9
af3f8b9e-3a53-4137-be59-2029efbde13a,My_sad 21,https://play-lh.googleusercontent.com/a-/ALV-UjWQ7qyjdxBMSprq-m2WNj9YKpJNLwyowqW-hBQFpOTXHWcQ1sON,good,5,0,,2025-08-11 19:50:42,,,
6d256af9-c843-47d5-ac68-a0007976845e,Aklilu Admasu,https://play-lh.googleusercontent.com/a/ACg8ocKGW6E0kufDzo_GJIx05Hwu_R-0rWcvD5JyxxWUexd11yiupQ=mo,I have a great experience,5,0,1.0.9,2025-08-11 16:20:41,,,1.0.9
37363722-0461-4ef1-84ce-ccacd4c3adca,Manisa,https://play-lh.googleusercontent.com/a/ACg8ocLh90VlrwT9zUexc5omLA2AjvrRBUNu3VTs4F3fbFGZktxMJg=mo,best app,5,0,1.1.0,2025-08-11 16:18:33,,,1.1.0
b34e23da-9579-4d87-a051-7eba31b0db19,Tekle Madana,https://play-lh.googleusercontent.com/a-/ALV-UjVItsdWdKPB1ZIEFRZmgZv787gaA9_JSoBYXuRNbGD2RP29_Qt4,the Best app,5,0,,2025-08-11 07:38:44,,,
b32b5759-9dd3-416d-9bfa-600f84736117,Bilal Husen,https://play-lh.googleusercontent.com/a/ACg8ocKQbXLeaibY3e2Xih72_nh4Cwa_Z6vqHY-Uvtd4knxeB0_QH90=mo,power full 💪,5,0,1.1.0,2025-08-10 12:15:13,,,1.1.0
5c95a578-6000-49d9-973d-22721dba47dd,Begizew Zerihun,https://play-lh.googleusercontent.com/a-/ALV-UjXsP2HBUwBXm7BlZjv386l9F5_UzP1sTQi66qw8V3fMIHpeC4Y,it is not flexible,1,1,1.1.0,2025-08-09 15:39:33,,,1.1.0
fcf9af83-8a5c-4f6f-a625-8e84a11e3e64,Almaz Efrem,https://play-lh.googleusercontent.com/a/ACg8ocII7hIh-KV0RXNy5rFbCutym6hNJfmlURjxORpv5JtKgthchg=mo,good,5,0,,2025-08-09 11:01:40,,,
ecbdda42-0066-4157-9c2b-724029e05a0b,Tsegaye Solomon,https://play-lh.googleusercontent.com/a/ACg8ocILoFI50eIKyEPrejzfzOkO7DDi71ZC-gIwFj8jqmsXla7bwA=mo,👍,5,0,1.0.9,2025-08-07 10:56:00,,,1.0.9
e3ecbd98-7094-4a8a-b6b1-0a9a58c69e3f,Abdulkarim Abdala,https://play-lh.googleusercontent.com/a-/ALV-UjUWOtH4vUGCd0AeD8F34CwKaZQ_1bBZwPNeN1Z3WE_Osn0kUKrR,fast,5,0,1.1.0,2025-08-06 22:24:00,,,1.1.0
60209a8b-bbb8-426d-a43c-c3d94df4fa83,Anmut Lingerew,https://play-lh.googleusercontent.com/a/ACg8ocIWVcSgceRd7dmngDoVCZFPN3LM7JBtFI72U6OzKNHUUvJOJg=mo,"the app says in my is note anymore compatible,please make the app for all divse",2,1,1.0.9,2025-08-03 15:08:54,,,1.0.9
75c5fdcb-6e4c-4ab5-9b33-5a2654e038cf,ebisa KORISHA,https://play-lh.googleusercontent.com/a-/ALV-UjXVBAH0MLZ17BKihpYIL3UJX4Ehv2zBswlBTVyLr6GqCr2aejE3,excellent application,5,0,1.0.9,2025-08-03 10:58:55,,,1.0.9
20d02d70-9850-4586-941d-68b4c96e613f,Abraham Mebrie,https://play-lh.googleusercontent.com/a/ACg8ocIq-QAfgAaPGB1cUmZljD_zg3npC2bCxiNzUc0mbiAYGlBobw=mo,very supportive and eazy to use,5,0,,2025-08-02 14:46:52,,,
